,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,2.596828985214233,0.1584650787641868,0.0032899856567382814,0.0003258714837765125,0.01,3,200,0.75,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.75}",0.6037302435909746,0.5152012989951313,0.5416666666666666,0.536740504407823,0.5563447673050727,0.5507366961931337,0.029599627705516003,149,0.7167861430311747,0.6941686790966297,0.6951582043397009,0.7038697973780019,0.6819375226108819,0.6983840692912778,0.01155330383448359
11,3.537056398391724,0.2254036919100036,0.0029735565185546875,0.00023291442784579883,0.01,3,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",0.5978685348973589,0.5115473225629872,0.5072916666666667,0.5396415408210056,0.5633647054891133,0.5439427540874263,0.03375342548705956,153,0.6860495607820924,0.6737942957191,0.676060611990442,0.6885495236532754,0.6823528837709593,0.6813613751831739,0.005656685141649871
12,0.13831162452697754,0.003853326636863748,0.0017848968505859374,0.00021312911969994985,0.01,5,10,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.10156370535982988,0.0,0.0828078671210825,0.0828078671210825,0.0,0.053435887920398974,0.04416446845937771,189,0.14116585222331576,0.0,0.05847053462046861,0.10574873852167095,0.05061894487315173,0.07120081404772141,0.04846420313271092
13,0.20028014183044435,0.012928607378935858,0.001703500747680664,0.000171358118806573,0.01,5,10,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.75}",0.0,0.0,0.13149549909567532,0.11517083059890625,0.05847053462046861,0.061027372863010035,0.055412072203197486,188,0.0,0.0,0.1944278730074415,0.2035684591497838,0.029204083016228455,0.08544008303469075,0.09337575154477687
14,0.29183259010314944,0.06398533029724544,0.0016558647155761718,4.3513683363201836e-05,0.01,5,10,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10, 'subsample': 1.0}",0.18426441060571902,0.2284124692252176,0.23219925523973034,0.16395645894598826,0.0,0.16176651880333104,0.08494917380255641,186,0.1774454295451768,0.2923400170178081,0.33800808290954215,0.23708264052574937,0.06539533813251087,0.2220543016261575,0.09501915013654152
15,0.7605286121368409,0.09233336497468159,0.002213001251220703,0.00023567133252293138,0.01,5,50,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.5}",0.5562682397483084,0.5574756092574688,0.5421151989096864,0.5124211044075909,0.5342782404383052,0.5405116785522719,0.01653209938108454,155,0.8006239047060778,0.7985366006999597,0.7915548208826542,0.7785136926256049,0.7811251383869157,0.7900708314602424,0.008931200490003491
16,1.0601102352142333,0.09133393167710786,0.0029564857482910155,0.0016509692803040044,0.01,5,50,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.75}",0.5645874766225503,0.5539003119294622,0.529418888134921,0.5237500936044973,0.5747523525287439,0.5492818245640348,0.01975219853413387,151,0.7905574818287863,0.7734476621553386,0.7896202252730463,0.8122248424853681,0.7979023614048923,0.7927505146294863,0.01259364275016831
17,1.339359951019287,0.08717902664074856,0.002426004409790039,0.0002751828272820482,0.01,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",0.5706849288765907,0.5472175112405441,0.5116876505089397,0.5116876505089397,0.5936002265779383,0.5469755935425905,0.03233117801418893,152,0.7837890456427609,0.742415360395912,0.7388389441903055,0.7534974044746772,0.7450143042253752,0.7527110117858061,0.016273515945008907
18,1.5810771942138673,0.09249894796223226,0.004033660888671875,0.0014292865642823907,0.01,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",0.6276872138173168,0.6516946235415336,0.5805807539345913,0.5921085306372637,0.6248499065627868,0.6153842056986984,0.025738870409551806,117,0.8453125,0.8594727037113731,0.8424103349400416,0.86046120087314,0.841519015362186,0.8498351509773482,0.008373001083357048
19,2.05750994682312,0.1601534904637038,0.0028620243072509767,0.00023743370724463585,0.01,5,100,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.75}",0.6273135318215906,0.5697244836420027,0.6152398322902826,0.5633585066523304,0.6134323833531677,0.5978137475518748,0.02605385905391923,125,0.8684893767010987,0.8585705449461071,0.8642338645002035,0.8558817124724678,0.8542075018799592,0.8602766000999672,0.005332340118258301
20,2.8950644969940185,0.07205252068106466,0.0030488014221191407,0.00028725248244858054,0.01,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",0.6325600960638247,0.5921233255251296,0.5632385140971595,0.557433083703821,0.65625,0.6003210038779869,0.03859818220530806,123,0.8515740637738867,0.8203348989316673,0.8395449936647353,0.8407037891125174,0.8407037891125174,0.8385723069190648,0.010116138429241769
21,3.109315824508667,0.08713636469591204,0.004495382308959961,5.52911139192989e-05,0.01,5,200,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.5}",0.7081731747089206,0.6523113221148034,0.7024393586862704,0.6329926325693158,0.6546650629164467,0.6701163101991514,0.02975577417529108,88,0.9005808478763991,0.9201941174380127,0.9229818875811554,0.9152356150412431,0.9110196339868322,0.9140024203847286,0.007867964614613226
22,4.15210542678833,0.2568755578299429,0.0038995265960693358,0.00030611361257609873,0.01,5,200,0.75,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.75}",0.6965810542895782,0.6537964821485259,0.6854883573735568,0.6159559245969192,0.693355045820501,0.6690353728458163,0.03056325694607235,90,0.9308790461647348,0.9308790461647348,0.9403839085314235,0.9304416872989242,0.9242350999253589,0.9313637576170353,0.005167223375449516
